Source,Target,Type,weight
30892,32613,Undirected,1
30892,32615,Undirected,1
30892,32629,Undirected,1
30892,32653,Undirected,1
30892,32657,Undirected,1
30892,32778,Undirected,1
30892,32816,Undirected,1
30892,32873,Undirected,1
30892,32879,Undirected,1
30892,33003,Undirected,1
30892,33010,Undirected,1
30892,33084,Undirected,1
30892,33092,Undirected,1
30892,33264,Undirected,1
30892,33291,Undirected,1
30892,33450,Undirected,1
30892,33461,Undirected,1
30892,33602,Undirected,1
30892,33718,Undirected,1
30892,33740,Undirected,1
30892,33758,Undirected,1
30892,33810,Undirected,1
30892,33941,Undirected,1
30892,33962,Undirected,1
30892,34062,Undirected,1
30892,34073,Undirected,1
30892,34094,Undirected,1
30892,34138,Undirected,1
30892,34199,Undirected,1
30892,34264,Undirected,1
30892,34312,Undirected,1
30892,34469,Undirected,1
30892,34486,Undirected,1
30892,34547,Undirected,1
30892,34683,Undirected,1
30892,34686,Undirected,1
30892,34763,Undirected,1
30892,34824,Undirected,1
30892,34933,Undirected,1
30892,35300,Undirected,1
30892,35392,Undirected,1
30892,35513,Undirected,1
30892,35539,Undirected,1
30892,35557,Undirected,1
30892,35580,Undirected,1
30892,35654,Undirected,1
30892,35757,Undirected,1
30892,35759,Undirected,1
30892,35797,Undirected,1
30892,35883,Undirected,1
30892,35898,Undirected,1
30892,35973,Undirected,1
30892,36110,Undirected,1
30892,36258,Undirected,1
30892,36275,Undirected,1
30892,36289,Undirected,1
30892,36368,Undirected,1
30892,36501,Undirected,1
30892,36833,Undirected,1
30892,36897,Undirected,1
30892,36957,Undirected,1
30892,37053,Undirected,1
30892,37260,Undirected,1
30892,37319,Undirected,1
30892,37372,Undirected,1
30892,37392,Undirected,1
30892,37403,Undirected,1
30892,37522,Undirected,1
30892,37558,Undirected,1
30892,37590,Undirected,1
30892,37824,Undirected,1
30892,37857,Undirected,1
30892,37863,Undirected,1
30892,38020,Undirected,1
30892,38026,Undirected,1
30892,38037,Undirected,1
30892,38043,Undirected,1
30892,38235,Undirected,1
30892,38277,Undirected,1
30892,38312,Undirected,1
30892,38344,Undirected,1
30892,38345,Undirected,1
30892,38413,Undirected,1
30892,38637,Undirected,1
30892,38704,Undirected,1
30892,38780,Undirected,1
30892,38912,Undirected,1
30892,39051,Undirected,1
30892,39059,Undirected,1
30892,39090,Undirected,1
30892,39092,Undirected,1
30892,39094,Undirected,1
30892,39270,Undirected,1
30892,39277,Undirected,1
30892,39386,Undirected,1
30892,39464,Undirected,1
30892,39465,Undirected,1
30892,39754,Undirected,1
30892,39758,Undirected,1
30892,39911,Undirected,1
30892,39912,Undirected,1
30892,39996,Undirected,1
30892,40002,Undirected,1
30892,40032,Undirected,1
30894,37011,Undirected,1
30896,32939,Undirected,1
30902,31828,Undirected,1
30902,37684,Undirected,1
30903,35973,Undirected,1
30903,38037,Undirected,1
30905,31489,Undirected,1
30905,33570,Undirected,1
30905,35522,Undirected,1
30905,36217,Undirected,1
30905,37398,Undirected,1
30905,37529,Undirected,1
30906,38242,Undirected,1
30907,31733,Undirected,1
30908,37875,Undirected,1
30909,32227,Undirected,1
30909,34563,Undirected,1
30910,38691,Undirected,1
30911,35973,Undirected,1
30912,33145,Undirected,1
30913,32355,Undirected,1
30913,39642,Undirected,1
30914,35367,Undirected,1
30914,37290,Undirected,1
30918,33718,Undirected,1
30924,32199,Undirected,1
30924,35654,Undirected,1
30924,35973,Undirected,1
30924,38991,Undirected,1
30927,31733,Undirected,1
30930,33383,Undirected,1
30934,32939,Undirected,1
30935,36833,Undirected,1
30937,36644,Undirected,1
30938,34272,Undirected,1
30938,35973,Undirected,1
30938,38214,Undirected,1
30939,35973,Undirected,1
30943,39465,Undirected,1
30947,32733,Undirected,1
30947,32804,Undirected,1
30947,33634,Undirected,1
30947,34523,Undirected,1
30947,35072,Undirected,1
30947,35074,Undirected,1
30947,39300,Undirected,1
30951,30981,Undirected,1
30952,38262,Undirected,1
30956,39819,Undirected,1
30957,33040,Undirected,1
30957,36598,Undirected,1
30957,40128,Undirected,1
30958,32011,Undirected,1
30958,33112,Undirected,1
30958,33723,Undirected,1
30958,34133,Undirected,1
30958,34414,Undirected,1
30958,34991,Undirected,1
30958,35435,Undirected,1
30958,35546,Undirected,1
30958,35736,Undirected,1
30958,36317,Undirected,1
30958,37319,Undirected,1
30958,37441,Undirected,1
30958,37743,Undirected,1
30958,37847,Undirected,1
30958,39270,Undirected,1
30958,39825,Undirected,1
30961,31190,Undirected,1
30964,38037,Undirected,1
30967,38025,Undirected,1
30968,35717,Undirected,1
30969,31733,Undirected,1
30971,37786,Undirected,1
30973,31209,Undirected,1
30973,33254,Undirected,1
30973,33264,Undirected,1
30973,34694,Undirected,1
30973,35478,Undirected,1
30973,35973,Undirected,1
30973,36172,Undirected,1
30973,36213,Undirected,1
30973,37237,Undirected,1
30973,37319,Undirected,1
30973,37677,Undirected,1
30973,38422,Undirected,1
30973,38622,Undirected,1
30973,39145,Undirected,1
30973,39497,Undirected,1
30973,39551,Undirected,1
30980,35973,Undirected,1
30981,31044,Undirected,1
30981,31051,Undirected,1
30981,31085,Undirected,1
30981,31258,Undirected,1
30981,31303,Undirected,1
30981,31345,Undirected,1
30981,31403,Undirected,1
30981,31409,Undirected,1
30981,31435,Undirected,1
30981,31452,Undirected,1
30981,31470,Undirected,1
30981,31519,Undirected,1
30981,31560,Undirected,1
30981,31570,Undirected,1
30981,31601,Undirected,1
30981,31624,Undirected,1
30981,31713,Undirected,1
30981,31733,Undirected,1
30981,31749,Undirected,1
30981,31766,Undirected,1
30981,31793,Undirected,1
30981,31848,Undirected,1
30981,31863,Undirected,1
30981,31864,Undirected,1
30981,31869,Undirected,1
30981,31928,Undirected,1
30981,32013,Undirected,1
30981,32068,Undirected,1
30981,32088,Undirected,1
30981,32097,Undirected,1
30981,32100,Undirected,1
30981,32104,Undirected,1
30981,32119,Undirected,1
30981,32125,Undirected,1
30981,32220,Undirected,1
30981,32231,Undirected,1
30981,32232,Undirected,1
30981,32301,Undirected,1
30981,32387,Undirected,1
30981,32405,Undirected,1
30981,32417,Undirected,1
30981,32439,Undirected,1
30981,32450,Undirected,1
30981,32567,Undirected,1
30981,32584,Undirected,1
30981,32600,Undirected,1
30981,32623,Undirected,1
30981,32638,Undirected,1
30981,32667,Undirected,1
30981,32680,Undirected,1
30981,32807,Undirected,1
30981,32837,Undirected,1
30981,32863,Undirected,1
30981,32875,Undirected,1
30981,32925,Undirected,1
30981,32987,Undirected,1
30981,32995,Undirected,1
30981,32997,Undirected,1
30981,33008,Undirected,1
30981,33031,Undirected,1
30981,33035,Undirected,1
30981,33065,Undirected,1
30981,33068,Undirected,1
30981,33092,Undirected,1
30981,33108,Undirected,1
30981,33115,Undirected,1
30981,33145,Undirected,1
30981,33177,Undirected,1
30981,33213,Undirected,1
30981,33321,Undirected,1
30981,33394,Undirected,1
30981,33421,Undirected,1
30981,33478,Undirected,1
30981,33495,Undirected,1
30981,33508,Undirected,1
30981,33545,Undirected,1
30981,33594,Undirected,1
30981,33618,Undirected,1
30981,33717,Undirected,1
30981,33718,Undirected,1
30981,33725,Undirected,1
30981,33732,Undirected,1
30981,33802,Undirected,1
30981,33870,Undirected,1
30981,33874,Undirected,1
30981,33932,Undirected,1
30981,33952,Undirected,1
30981,33960,Undirected,1
30981,33986,Undirected,1
30981,34152,Undirected,1
30981,34154,Undirected,1
30981,34157,Undirected,1
30981,34196,Undirected,1
30981,34328,Undirected,1
30981,34330,Undirected,1
30981,34373,Undirected,1
30981,34431,Undirected,1
30981,34469,Undirected,1
30981,34508,Undirected,1
30981,34531,Undirected,1
30981,34636,Undirected,1
30981,34648,Undirected,1
30981,34683,Undirected,1
30981,34752,Undirected,1
30981,34777,Undirected,1
30981,34860,Undirected,1
30981,35029,Undirected,1
30981,35070,Undirected,1
30981,35088,Undirected,1
30981,35131,Undirected,1
30981,35146,Undirected,1
30981,35180,Undirected,1
30981,35209,Undirected,1
30981,35257,Undirected,1
30981,35307,Undirected,1
30981,35335,Undirected,1
30981,35400,Undirected,1
30981,35457,Undirected,1
30981,35493,Undirected,1
30981,35519,Undirected,1
30981,35574,Undirected,1
30981,35637,Undirected,1
30981,35675,Undirected,1
30981,35713,Undirected,1
30981,35727,Undirected,1
30981,35759,Undirected,1
30981,35823,Undirected,1
30981,35853,Undirected,1
30981,35861,Undirected,1
30981,35893,Undirected,1
30981,35919,Undirected,1
30981,35924,Undirected,1
30981,35970,Undirected,1
30981,36025,Undirected,1
30981,36064,Undirected,1
30981,36076,Undirected,1
30981,36106,Undirected,1
30981,36167,Undirected,1
30981,36228,Undirected,1
30981,36253,Undirected,1
30981,36302,Undirected,1
30981,36314,Undirected,1
30981,36328,Undirected,1
30981,36450,Undirected,1
30981,36463,Undirected,1
30981,36487,Undirected,1
30981,36594,Undirected,1
30981,36912,Undirected,1
30981,36976,Undirected,1
30981,37001,Undirected,1
30981,37019,Undirected,1
30981,37049,Undirected,1
30981,37066,Undirected,1
30981,37083,Undirected,1
30981,37085,Undirected,1
30981,37124,Undirected,1
30981,37138,Undirected,1
30981,37177,Undirected,1
30981,37201,Undirected,1
30981,37218,Undirected,1
30981,37244,Undirected,1
30981,37255,Undirected,1
30981,37268,Undirected,1
30981,37275,Undirected,1
30981,37313,Undirected,1
30981,37319,Undirected,1
30981,37330,Undirected,1
30981,37435,Undirected,1
30981,37525,Undirected,1
30981,37586,Undirected,1
30981,37597,Undirected,1
30981,37609,Undirected,1
30981,37685,Undirected,1
30981,37719,Undirected,1
30981,37821,Undirected,1
30981,37873,Undirected,1
30981,37887,Undirected,1
30981,37956,Undirected,1
30981,37963,Undirected,1
30981,37984,Undirected,1
30981,38029,Undirected,1
30981,38037,Undirected,1
30981,38075,Undirected,1
30981,38088,Undirected,1
30981,38144,Undirected,1
30981,38162,Undirected,1
30981,38175,Undirected,1
30981,38230,Undirected,1
30981,38298,Undirected,1
30981,38337,Undirected,1
30981,38415,Undirected,1
30981,38442,Undirected,1
30981,38456,Undirected,1
30981,38538,Undirected,1
30981,38602,Undirected,1
30981,38697,Undirected,1
30981,38714,Undirected,1
30981,38722,Undirected,1
30981,38724,Undirected,1
30981,38771,Undirected,1
30981,38803,Undirected,1
30981,38806,Undirected,1
30981,38874,Undirected,1
30981,38888,Undirected,1
30981,38896,Undirected,1
30981,38958,Undirected,1
30981,38987,Undirected,1
30981,39004,Undirected,1
30981,39092,Undirected,1
30981,39133,Undirected,1
30981,39139,Undirected,1
30981,39168,Undirected,1
30981,39175,Undirected,1
30981,39200,Undirected,1
30981,39230,Undirected,1
30981,39232,Undirected,1
30981,39246,Undirected,1
30981,39270,Undirected,1
30981,39290,Undirected,1
30981,39389,Undirected,1
30981,39423,Undirected,1
30981,39439,Undirected,1
30981,39465,Undirected,1
30981,39467,Undirected,1
30981,39562,Undirected,1
30981,39577,Undirected,1
30981,39583,Undirected,1
30981,39598,Undirected,1
30981,39661,Undirected,1
30981,39786,Undirected,1
30981,39812,Undirected,1
30981,39948,Undirected,1
30981,39950,Undirected,1
30981,40026,Undirected,1
30981,40087,Undirected,1
30981,40124,Undirected,1
30981,40155,Undirected,1
30981,40156,Undirected,1
30983,39652,Undirected,1
30984,37597,Undirected,1
30984,38880,Undirected,1
30986,31733,Undirected,1
30987,39386,Undirected,1
30993,39325,Undirected,1
30994,39015,Undirected,1
30996,39595,Undirected,1
30999,33190,Undirected,1
31001,31858,Undirected,1
31003,38025,Undirected,1
31007,34171,Undirected,1
31016,31733,Undirected,1
31017,31467,Undirected,1
31017,31498,Undirected,1
31017,31978,Undirected,1
31017,32354,Undirected,1
31017,32360,Undirected,1
31017,33755,Undirected,1
31017,34388,Undirected,1
31017,34590,Undirected,1
31017,35973,Undirected,1
31017,36663,Undirected,1
31017,37648,Undirected,1
31017,39900,Undirected,1
31019,35110,Undirected,1
31020,35472,Undirected,1
31020,35973,Undirected,1
31020,36101,Undirected,1
31020,38496,Undirected,1
31020,39255,Undirected,1
31021,31733,Undirected,1
31025,33092,Undirected,1
31027,38042,Undirected,1
31029,33092,Undirected,1
31031,31733,Undirected,1
31034,35973,Undirected,1
31036,37319,Undirected,1
31037,34813,Undirected,1
31041,39464,Undirected,1
31042,39967,Undirected,1
31043,39030,Undirected,1
31044,33264,Undirected,1
31044,35973,Undirected,1
31044,37988,Undirected,1
31051,39464,Undirected,1
31054,31241,Undirected,1
31054,31990,Undirected,1
31054,32598,Undirected,1
31054,32966,Undirected,1
31054,34944,Undirected,1
31054,35973,Undirected,1
31054,36869,Undirected,1
31054,38801,Undirected,1
31054,39534,Undirected,1
31061,31733,Undirected,1
31062,38195,Undirected,1
31063,32360,Undirected,1
31064,31470,Undirected,1
31064,37857,Undirected,1
31064,39109,Undirected,1
31064,39464,Undirected,1
31066,37260,Undirected,1
31071,32654,Undirected,1
31071,35973,Undirected,1
31076,35667,Undirected,1
31077,33718,Undirected,1
31084,33027,Undirected,1
31086,38413,Undirected,1
31089,35331,Undirected,1
31090,37779,Undirected,1
31093,38312,Undirected,1
31094,33264,Undirected,1
31094,35973,Undirected,1
31094,36844,Undirected,1
31098,31733,Undirected,1
31103,33718,Undirected,1
31105,35973,Undirected,1
31105,37669,Undirected,1
31108,32040,Undirected,1
31110,31733,Undirected,1
31111,31733,Undirected,1
31116,34590,Undirected,1
31117,31733,Undirected,1
31117,38025,Undirected,1
31118,31480,Undirected,1
31118,32065,Undirected,1
31118,34001,Undirected,1
31118,34947,Undirected,1
31118,35153,Undirected,1
31118,35506,Undirected,1
31118,37463,Undirected,1
31118,37854,Undirected,1
31118,39248,Undirected,1
31118,39527,Undirected,1
31122,36312,Undirected,1
31123,36275,Undirected,1
31125,37011,Undirected,1
31126,39464,Undirected,1
31132,39465,Undirected,1
31133,32939,Undirected,1
31133,38195,Undirected,1
31136,31733,Undirected,1
31137,33264,Undirected,1
31137,35413,Undirected,1
31137,35973,Undirected,1
31137,36496,Undirected,1
31137,38848,Undirected,1
31137,39534,Undirected,1
31138,32939,Undirected,1
31142,38991,Undirected,1
31149,39402,Undirected,1
31151,39081,Undirected,1
31157,35973,Undirected,1
31160,34060,Undirected,1
31160,35770,Undirected,1
31161,33407,Undirected,1
31161,38854,Undirected,1
31163,39465,Undirected,1
31170,33521,Undirected,1
31171,40162,Undirected,1
31172,38025,Undirected,1
31173,39200,Undirected,1
31175,34633,Undirected,1
31180,31733,Undirected,1
31182,31470,Undirected,1
31183,34987,Undirected,1
31184,33190,Undirected,1
31184,37160,Undirected,1
31188,32785,Undirected,1
31189,35973,Undirected,1
31190,39935,Undirected,1
31193,33010,Undirected,1
31193,38417,Undirected,1
31194,31733,Undirected,1
31198,38600,Undirected,1
31198,38875,Undirected,1
31201,33264,Undirected,1
31201,35973,Undirected,1
31206,32402,Undirected,1
31208,38708,Undirected,1
31212,33084,Undirected,1
31217,36696,Undirected,1
31225,39960,Undirected,1
31226,37625,Undirected,1
31227,35539,Undirected,1
31227,37319,Undirected,1
31228,32220,Undirected,1
31228,34468,Undirected,1
31229,31452,Undirected,1
31231,35817,Undirected,1
31231,36782,Undirected,1
31232,36833,Undirected,1
31234,38195,Undirected,1
31235,35967,Undirected,1
31235,37319,Undirected,1
31241,31452,Undirected,1
31241,31655,Undirected,1
31241,31990,Undirected,1
31241,32810,Undirected,1
31241,32833,Undirected,1
31241,32939,Undirected,1
31241,33264,Undirected,1
31241,33718,Undirected,1
31241,34864,Undirected,1
31241,35453,Undirected,1
31241,35973,Undirected,1
31244,31733,Undirected,1
31244,39777,Undirected,1
31246,38025,Undirected,1
31248,34968,Undirected,1
31248,36437,Undirected,1
31251,31733,Undirected,1
31252,33264,Undirected,1
31252,34185,Undirected,1
31252,35973,Undirected,1
31252,37286,Undirected,1
31252,38413,Undirected,1
31252,38840,Undirected,1
31252,39001,Undirected,1
31260,32118,Undirected,1
31260,35973,Undirected,1
31263,37319,Undirected,1
31267,39059,Undirected,1
31273,34364,Undirected,1
31278,35917,Undirected,1
31279,37587,Undirected,1
31280,37205,Undirected,1
31285,33190,Undirected,1
31286,32856,Undirected,1
31287,39464,Undirected,1
31289,35973,Undirected,1
31290,34520,Undirected,1
31290,36929,Undirected,1
31296,39402,Undirected,1
31297,38552,Undirected,1
31298,31616,Undirected,1
31299,33962,Undirected,1
31300,37205,Undirected,1
31302,39669,Undirected,1
31305,31733,Undirected,1
31306,35973,Undirected,1
31308,31733,Undirected,1
31309,31470,Undirected,1
31310,31733,Undirected,1
31311,33092,Undirected,1
31312,31723,Undirected,1
31313,36232,Undirected,1
31314,35988,Undirected,1
31315,31733,Undirected,1
31317,31733,Undirected,1
31319,35973,Undirected,1
31320,33718,Undirected,1
31320,35637,Undirected,1
31325,32654,Undirected,1
31326,35580,Undirected,1
31330,37613,Undirected,1
31330,37779,Undirected,1
31339,33739,Undirected,1
31343,31733,Undirected,1
31345,31733,Undirected,1
31346,33092,Undirected,1
31347,34364,Undirected,1
31348,31733,Undirected,1
31350,34723,Undirected,1
31351,38751,Undirected,1
31353,33112,Undirected,1
31354,38538,Undirected,1
31356,37625,Undirected,1
31357,37335,Undirected,1
31364,33740,Undirected,1
31366,39059,Undirected,1
31368,39799,Undirected,1
31370,34468,Undirected,1
31374,31733,Undirected,1
31375,34732,Undirected,1
31376,31733,Undirected,1
31378,39213,Undirected,1
31382,38854,Undirected,1
31389,31733,Undirected,1
31391,33131,Undirected,1
31394,39465,Undirected,1
31395,35754,Undirected,1
31401,35973,Undirected,1
31407,31470,Undirected,1
31411,33718,Undirected,1
31411,35796,Undirected,1
31412,38413,Undirected,1
31413,31733,Undirected,1
31415,31583,Undirected,1
31415,34323,Undirected,1
31415,37615,Undirected,1
31415,38192,Undirected,1
31415,39919,Undirected,1
31416,38755,Undirected,1
31419,31733,Undirected,1
31424,32137,Undirected,1
31424,38195,Undirected,1
31426,38861,Undirected,1
31429,35331,Undirected,1
31430,39465,Undirected,1
31433,33718,Undirected,1
31434,34698,Undirected,1
31435,36076,Undirected,1
31435,37659,Undirected,1
31439,31733,Undirected,1
31439,31844,Undirected,1
31440,33264,Undirected,1
31440,33383,Undirected,1
31440,35973,Undirected,1
31440,39366,Undirected,1
31440,40084,Undirected,1
31441,39748,Undirected,1
31445,31733,Undirected,1
31446,34212,Undirected,1
31448,33874,Undirected,1
31452,31552,Undirected,1
31452,31662,Undirected,1
31452,31866,Undirected,1
31452,31958,Undirected,1
31452,32118,Undirected,1
31452,32681,Undirected,1
31452,33010,Undirected,1
31452,33074,Undirected,1
31452,33190,Undirected,1
31452,33264,Undirected,1
31452,33400,Undirected,1
31452,33466,Undirected,1
31452,33521,Undirected,1
31452,33651,Undirected,1
31452,33664,Undirected,1
31452,34061,Undirected,1
31452,34073,Undirected,1
31452,34407,Undirected,1
31452,35323,Undirected,1
31452,35331,Undirected,1
31452,35654,Undirected,1
31452,35666,Undirected,1
31452,35875,Undirected,1
31452,35973,Undirected,1
31452,36039,Undirected,1
31452,36076,Undirected,1
31452,36100,Undirected,1
31452,36251,Undirected,1
31452,36268,Undirected,1
31452,36774,Undirected,1
31452,36779,Undirected,1
31452,36959,Undirected,1
31452,37128,Undirected,1
31452,37217,Undirected,1
31452,37319,Undirected,1
31452,38037,Undirected,1
31452,38056,Undirected,1
31452,38413,Undirected,1
31452,38711,Undirected,1
31452,39130,Undirected,1
31452,39270,Undirected,1
31452,39277,Undirected,1
31452,39287,Undirected,1
31452,39368,Undirected,1
31452,39465,Undirected,1
31452,39525,Undirected,1
31452,39589,Undirected,1
31452,39795,Undirected,1
31452,39799,Undirected,1
31452,39835,Undirected,1
31452,39940,Undirected,1
31453,31733,Undirected,1
31455,33718,Undirected,1
31456,38334,Undirected,1
31458,38195,Undirected,1
31459,38267,Undirected,1
31462,35654,Undirected,1
31463,36102,Undirected,1
31464,38037,Undirected,1
31465,35392,Undirected,1
31466,33718,Undirected,1
31466,35973,Undirected,1
31466,38037,Undirected,1
31466,39900,Undirected,1
31470,31733,Undirected,1
31470,33108,Undirected,1
31470,33301,Undirected,1
31470,33458,Undirected,1
31470,33535,Undirected,1
31470,33690,Undirected,1
31470,33700,Undirected,1
31470,33718,Undirected,1
31470,34001,Undirected,1
31470,34891,Undirected,1
31470,35030,Undirected,1
31470,35244,Undirected,1
31470,36425,Undirected,1
31470,36734,Undirected,1
31470,37278,Undirected,1
31470,37374,Undirected,1
31470,37387,Undirected,1
31470,37630,Undirected,1
31470,38431,Undirected,1
31470,38510,Undirected,1
31470,38669,Undirected,1
31470,38677,Undirected,1
31470,38723,Undirected,1
31470,39171,Undirected,1
31470,39912,Undirected,1
31470,40031,Undirected,1
31470,40135,Undirected,1
31471,33874,Undirected,1
31472,31733,Undirected,1
31472,31955,Undirected,1
31473,31723,Undirected,1
31474,38583,Undirected,1
31476,31733,Undirected,1
31479,32657,Undirected,1
31479,35973,Undirected,1
31481,33190,Undirected,1
31481,35699,Undirected,1
31486,39777,Undirected,1
31488,31620,Undirected,1
31492,35775,Undirected,1
31492,38687,Undirected,1
31494,39261,Undirected,1
31495,37319,Undirected,1
31496,38025,Undirected,1
31497,35495,Undirected,1
31499,31733,Undirected,1
31499,31807,Undirected,1
31499,32288,Undirected,1
31499,33047,Undirected,1
31499,33414,Undirected,1
31499,35616,Undirected,1
31499,36583,Undirected,1
31499,36833,Undirected,1
31499,37273,Undirected,1
31499,38261,Undirected,1
31499,38333,Undirected,1
31499,39538,Undirected,1
31502,31616,Undirected,1
31505,37983,Undirected,1
31506,33718,Undirected,1
31512,36076,Undirected,1
31512,39464,Undirected,1
31513,38413,Undirected,1
31517,33190,Undirected,1
31521,36076,Undirected,1
31521,39518,Undirected,1
31522,38848,Undirected,1
31523,31560,Undirected,1
31525,31606,Undirected,1
31525,32211,Undirected,1
31525,32576,Undirected,1
31525,32622,Undirected,1
31525,33264,Undirected,1
31525,35973,Undirected,1
31525,36739,Undirected,1
31525,37289,Undirected,1
31525,37578,Undirected,1
31525,38916,Undirected,1
31525,39468,Undirected,1
31525,39937,Undirected,1
31526,36275,Undirected,1
31528,31535,Undirected,1
31528,36833,Undirected,1
31531,37154,Undirected,1
31534,32287,Undirected,1
31534,32649,Undirected,1
31534,33190,Undirected,1
31534,33758,Undirected,1
31534,34755,Undirected,1
31534,39452,Undirected,1
31535,36502,Undirected,1
31535,36833,Undirected,1
31535,39501,Undirected,1
31540,36833,Undirected,1
31543,31733,Undirected,1
31546,39464,Undirected,1
31547,31616,Undirected,1
31547,39887,Undirected,1
31552,32387,Undirected,1
31552,32607,Undirected,1
31552,32657,Undirected,1
31552,33264,Undirected,1
31552,33718,Undirected,1
31552,35973,Undirected,1
31552,36051,Undirected,1
31552,37587,Undirected,1
31552,38037,Undirected,1
31552,39340,Undirected,1
31552,39967,Undirected,1
31554,35181,Undirected,1
31556,39464,Undirected,1
31558,37205,Undirected,1
31560,39150,Undirected,1
31561,38854,Undirected,1
31562,37597,Undirected,1
31567,33718,Undirected,1
31575,33874,Undirected,1
31579,33636,Undirected,1
31581,39465,Undirected,1
31584,33190,Undirected,1
31589,33264,Undirected,1
31589,35973,Undirected,1
31591,33092,Undirected,1
31592,38413,Undirected,1
31594,32993,Undirected,1
31595,35973,Undirected,1
31597,31733,Undirected,1
31604,33718,Undirected,1
31606,35123,Undirected,1
31606,39706,Undirected,1
31606,39920,Undirected,1
31607,32657,Undirected,1
31607,33922,Undirected,1
31608,33190,Undirected,1
31608,36515,Undirected,1
31608,39758,Undirected,1
31609,38042,Undirected,1
31615,38376,Undirected,1
31616,33192,Undirected,1
31616,35027,Undirected,1
31616,35130,Undirected,1
31616,35230,Undirected,1
31616,35424,Undirected,1
31616,38469,Undirected,1
31616,38841,Undirected,1
31616,39758,Undirected,1
31619,31733,Undirected,1
31620,39534,Undirected,1
31627,32584,Undirected,1
31627,36686,Undirected,1
31628,38672,Undirected,1
31629,35899,Undirected,1
31632,39059,Undirected,1
31637,36187,Undirected,1
31637,38413,Undirected,1
31637,38854,Undirected,1
31637,39585,Undirected,1
31639,36833,Undirected,1
31640,31733,Undirected,1
31642,31836,Undirected,1
31642,33264,Undirected,1
31642,33400,Undirected,1
31642,34016,Undirected,1
31642,34815,Undirected,1
31642,35973,Undirected,1
31645,36833,Undirected,1
31646,34486,Undirected,1
31649,35973,Undirected,1
31650,33190,Undirected,1
31651,31733,Undirected,1
31655,33237,Undirected,1
31655,35797,Undirected,1
31655,37732,Undirected,1
31660,33783,Undirected,1
31664,33264,Undirected,1
31664,35973,Undirected,1
31666,38991,Undirected,1
31669,37288,Undirected,1
31670,33264,Undirected,1
31670,33718,Undirected,1
31670,35973,Undirected,1
31670,38932,Undirected,1
31671,35973,Undirected,1
31671,37319,Undirected,1
31672,40163,Undirected,1
31673,33718,Undirected,1
31674,31733,Undirected,1
31676,39092,Undirected,1
31688,36054,Undirected,1
31691,35796,Undirected,1
31691,36076,Undirected,1
31693,32351,Undirected,1
31693,33962,Undirected,1
31693,34691,Undirected,1
31693,35503,Undirected,1
31693,35922,Undirected,1
31693,36534,Undirected,1
31693,36543,Undirected,1
31693,39683,Undirected,1
31693,39813,Undirected,1
31694,35797,Undirected,1
31697,31733,Undirected,1
31697,33718,Undirected,1
31699,33492,Undirected,1
31699,33997,Undirected,1
31702,40001,Undirected,1
31705,35973,Undirected,1
31707,38991,Undirected,1
31708,35973,Undirected,1
31709,31723,Undirected,1
31711,31733,Undirected,1
31713,36289,Undirected,1
31715,35253,Undirected,1
31719,35973,Undirected,1
31722,39270,Undirected,1
31723,32890,Undirected,1
31723,33053,Undirected,1
31723,33302,Undirected,1
31723,33712,Undirected,1
31723,33957,Undirected,1
31723,33976,Undirected,1
31723,34645,Undirected,1
31723,34683,Undirected,1
31723,34959,Undirected,1
31723,36303,Undirected,1
31723,36961,Undirected,1
31723,38781,Undirected,1
31723,39480,Undirected,1
31724,37319,Undirected,1
31728,37319,Undirected,1
31731,38261,Undirected,1
31731,39909,Undirected,1
31732,34322,Undirected,1
31733,31749,Undirected,1
31733,31780,Undirected,1
31733,31788,Undirected,1
31733,31793,Undirected,1
31733,31796,Undirected,1
31733,31833,Undirected,1
31733,31848,Undirected,1
31733,31862,Undirected,1
31733,31869,Undirected,1
31733,31882,Undirected,1
31733,31897,Undirected,1
31733,31928,Undirected,1
31733,31972,Undirected,1
31733,31976,Undirected,1
31733,31978,Undirected,1
31733,32012,Undirected,1
31733,32029,Undirected,1
31733,32031,Undirected,1
31733,32072,Undirected,1
31733,32075,Undirected,1
31733,32080,Undirected,1
31733,32088,Undirected,1
31733,32097,Undirected,1
31733,32102,Undirected,1
31733,32110,Undirected,1
31733,32126,Undirected,1
31733,32135,Undirected,1
31733,32142,Undirected,1
31733,32143,Undirected,1
31733,32180,Undirected,1
31733,32217,Undirected,1
31733,32218,Undirected,1
31733,32230,Undirected,1
31733,32243,Undirected,1
31733,32311,Undirected,1
31733,32345,Undirected,1
31733,32349,Undirected,1
31733,32350,Undirected,1
31733,32387,Undirected,1
31733,32388,Undirected,1
31733,32406,Undirected,1
31733,32417,Undirected,1
31733,32418,Undirected,1
31733,32423,Undirected,1
31733,32425,Undirected,1
31733,32426,Undirected,1
31733,32429,Undirected,1
31733,32430,Undirected,1
31733,32450,Undirected,1
31733,32454,Undirected,1
31733,32455,Undirected,1
31733,32462,Undirected,1
31733,32481,Undirected,1
31733,32488,Undirected,1
31733,32503,Undirected,1
31733,32514,Undirected,1
31733,32519,Undirected,1
31733,32546,Undirected,1
31733,32556,Undirected,1
31733,32560,Undirected,1
31733,32575,Undirected,1
31733,32584,Undirected,1
31733,32591,Undirected,1
31733,32612,Undirected,1
31733,32668,Undirected,1
31733,32680,Undirected,1
31733,32708,Undirected,1
31733,32716,Undirected,1
31733,32720,Undirected,1
31733,32746,Undirected,1
